10.1016j.crci.2012.09.001,10.1016j.crci.2012.09.001.isotherm4b.json,[Zn4O(Me4BPDC)3]*9DMF,Carbon Dioxide,293,bar,cm3(STP)/g,0.0566437,1.32924,1.12161,19.7603,2,TEMPEI/TEMPAE
10.1016j.crci.2012.09.001,10.1016j.crci.2012.09.001.isotherm4c.json,[Cu2(Me4BPDC)2]*9DMF,Carbon Dioxide,273,bar,cm3(STP)/g,0.00135945,2.4319,1.14118,54.7797,2,TEMPEI/TEMPAE
10.1016j.crci.2012.09.001,10.1016j.crci.2012.09.001.isotherm4d.json,[Cu2(Me4BPDC)2]*9DMF,Carbon Dioxide,293,bar,cm3(STP)/g,0.00854942,1.96063,1.1299,34.5949,2,TEMPEI/TEMPAE
10.1016j.crci.2012.09.001,10.1016j.crci.2012.09.001.isotherm5a.json,[Cu2(Me4BPDC)2]*9DMF,Methane,273,bar,cm3(STP)/g,0.0082885,0.488585,1.14486,12.9075,2,TEMPEI/TEMPAE
10.1016j.crci.2012.09.001,10.1016j.crci.2012.09.001.isotherm5b.json,[Cu2(Me4BPDC)2]*9DMF,Methane,293,bar,cm3(STP)/g,0.0112549,0.189763,1.1302,6.14876,2,TEMPEI/TEMPAE
10.1016j.crci.2012.09.001,10.1016j.crci.2012.09.001.isotherm5c.json,[Zn4O(Me4BPDC)3]*9DMF,Methane,273,bar,cm3(STP)/g,0.0112549,0.189763,1.14621,15.1978,2,TEMPEI/TEMPAE
10.1016j.crci.2012.09.001,10.1016j.crci.2012.09.001.isotherm5d.json,[Zn4O(Me4BPDC)3]*9DMF,Methane,293,bar,cm3(STP)/g,0.011252,0.188439,1.13381,7.81035,2,TEMPEI/TEMPAE
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm1.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Nitrogen,77,bar,cm3(STP)/g,0.002928,2.97,1.00619,250.53,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm10.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Carbon Dioxide,298,bar,cm3(STP)/g,0.012679,2.104,1.00817,69.706,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm2.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Hydrogen,87,bar,wt%,0.005346,0.00833,1.00656,1.51141,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm3.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Hydrogen,77,bar,wt%,0.003893,0.07204,1.00722,2.20751,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm4.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Nitrogen,273,bar,cm3(STP)/g,0.006062,0.698,1.00748,17.991,1,RUSCUF
10.1039c5dt01770j,10.1039c5dt01770j.Isotherm5.json,2,4,6-tris-(4-carboxyphenoxy)-1,3,5-triazine (H3tcpt),Carbon Dioxide,273,bar,cm3(STP)/g,0.004612,1.838,1.00635,110.626,1,RUSCUF
